time_stamp,speed,power,historical_power
2021-11-02 01:00:00,8.681033,0.6628911406048791,0.45291604368176047
2021-11-02 02:00:00,8.404091,0.6390666919480885,0.4102430049577038
2021-11-02 03:00:00,7.953372,0.5820680759516728,0.35755705944448635
2021-11-02 04:00:00,7.1193447,0.49077307902901013,0.31016031507533004
2021-11-02 05:00:00,6.119444,0.3999469857980055,0.2634218222236042
2021-11-02 06:00:00,5.6795573,0.3656937385863477,0.21959513051983953
2021-11-02 07:00:00,5.4853134,0.352923756504204,0.18685278302311892
2021-11-02 08:00:00,5.1400523,0.3279581570610645,0.1388014762963576
2021-11-02 09:00:00,4.8798485,0.3072164320838063,0.10261081840848592
2021-11-02 10:00:00,4.721959,0.29575388777380407,0.08256181582554702
2021-11-02 11:00:00,3.671289,0.22934843047277165,0.08951746316505671
2021-11-02 12:00:00,4.436778,0.27233349201291923,0.10980731518231565
2021-11-02 13:00:00,4.3088536,0.26844531471994554,0.1244169151140135
2021-11-02 14:00:00,5.6217113,0.3610002856817121,0.1432816973929762
2021-11-02 15:00:00,5.868887,0.37874577420717703,0.13951770032533123
2021-11-02 16:00:00,5.899401,0.37941010458759833,0.15448831089709303
2021-11-02 17:00:00,5.679798,0.3591159924697386,0.1378886727509696
2021-11-02 18:00:00,5.208239,0.32497807167036413,0.12945630743560707
2021-11-02 19:00:00,5.1366434,0.3248346987517668,0.12165531547323227
2021-11-02 20:00:00,5.6811275,0.36693960908775103,0.11383851282589118
2021-11-02 21:00:00,6.4532995,0.43510828278551417,0.13777799795620546
2021-11-02 22:00:00,7.227128,0.5221646148977468,0.17285505659961709
2021-11-02 23:00:00,8.371319,0.6491010871690368,0.19585960322559057
2021-11-03 00:00:00,8.078429,0.46700791280275866,0.23633495673933086
2021-11-03 01:00:00,8.116165,0.4725007586177186,0.2691895600993122
2021-11-03 02:00:00,7.5015764,0.3900063490130039,0.28620080307739176
2021-11-03 03:00:00,6.783625,0.32702292148379625,0.3136755573661718
2021-11-03 04:00:00,7.171039,0.3643660597767423,0.3243393373531122
2021-11-03 05:00:00,7.3413033,0.3847724820658535,0.3245923083125731
