window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
70,1680,1847,1703,1402.1683636363637,535.3890909090908,1402.1683636363637,15457.775535559986,0.009256839752197266,0.0,2
71,1704,1871,1727,535.3890909090908,480.0,535.3890909090908,16834.10464921754,0.005721092224121094,0.0,2
72,1728,1895,1751,480.0,680.0,480.0,17311.831086618364,0.005409955978393555,0.0,2
73,1752,1919,1775,680.0,2100.0,680.0,21087.463570264015,0.005778074264526367,0.0,2
74,1776,1943,1799,2100.0,2312.2054545454544,2100.0,21756.369792637728,0.007617950439453125,0.0,2
75,1800,1967,1823,2312.2054545454544,1541.1672727272728,2312.2054545454544,20534.43279629073,0.008379936218261719,0.0,2
76,1824,1991,1847,1541.1672727272728,1248.23,1541.1672727272728,20786.503559508306,0.0054168701171875,0.0,2
77,1848,2015,1871,1248.23,1949.2434545454546,1248.23,19101.251653794818,0.007889986038208008,0.0,2
78,1872,2039,1895,1949.2434545454546,569.6581818181818,1949.2434545454546,19712.799558841893,0.008159160614013672,0.0,2
79,1896,2063,1919,569.6581818181818,759.684,569.6581818181818,17240.379771121705,0.00512385368347168,0.0,2
80,1920,2087,1943,759.684,780.0,759.684,15879.844086610012,0.005001068115234375,0.0,2
81,1944,2111,1967,780.0,2100.0,780.0,15612.372946611777,0.005251884460449219,0.0,2
82,1968,2135,1991,2100.0,1981.8181818181818,2100.0,16217.449218165215,0.007220029830932617,0.0,2
83,1992,2159,2015,1981.8181818181818,2000.0,1981.8181818181818,14165.802385576433,0.007391929626464844,0.0,2
84,2016,2183,2039,2000.0,1433.7272727272725,2000.0,17047.21204751061,0.0077571868896484375,0.0,2
85,2040,2207,2063,1433.7272727272725,1433.7272727272725,1433.7272727272725,18088.728596027446,0.007546901702880859,0.0,2
86,2064,2231,2087,1433.7272727272725,919.630909090909,1433.7272727272725,17472.920492540714,0.007256031036376953,0.0,2
87,2088,2255,2111,919.630909090909,737.8127272727272,919.630909090909,15350.02543907198,0.0053920745849609375,0.0,2
88,2112,2279,2135,737.8127272727272,1137.8127272727272,737.8127272727272,14304.57350848158,0.004663228988647461,0.0,2
89,2136,2303,2159,1137.8127272727272,2298.181818181818,1137.8127272727272,14343.270868649552,0.0044269561767578125,0.0,2
90,2160,2327,2183,2298.181818181818,2298.181818181818,2298.181818181818,15382.026011368618,0.006983041763305664,0.0,2
91,2184,2351,2207,2298.181818181818,593.525,2298.181818181818,16472.026855091102,0.006706953048706055,0.0,2
92,2208,2375,2231,593.525,2061.503818181818,593.525,13780.681674924079,0.004754781723022461,0.0,2
93,2232,2399,2255,2061.503818181818,1918.7120000000002,2061.503818181818,13295.54730136418,0.008056879043579102,0.0,2
94,2256,2423,2279,1918.7120000000002,1774.3381818181817,1918.7120000000002,12642.031654875822,0.0072591304779052734,0.0,2
95,2280,2447,2303,1774.3381818181817,1900.0,1774.3381818181817,12106.149260023954,0.007390022277832031,0.0,2
96,2304,2471,2327,1900.0,1842.242,1900.0,9906.84868650043,0.006970882415771484,0.0,2
97,2328,2495,2351,1842.242,770.0983636363637,1842.242,8369.474333227641,0.006602048873901367,0.0,2
98,2352,2519,2375,770.0983636363637,626.0431818181818,770.0983636363637,5938.234270345049,0.0036280155181884766,0.0,2
99,2376,2543,2399,626.0431818181818,480.0,626.0431818181818,4645.929684207181,0.003587007522583008,0.0,2
